test_case,precision,recall,f1_score
strongly_underexposed,0.43433333333333335,1.0,0.6056239832674878
underexposed,0.7323333333333333,1.0,0.8454877814123533
overexposed,0.904,1.0,0.9495798319327732
strongly_overexposed,0.713,1.0,0.8324576765907763
