occlusion_level,keypoint,precision,recall,f1_score
level 7,16.0,0.956989247311828,0.5471311475409836,0.696219035202086
level 7,17.0,0.9289127837514934,0.5397431447414093,0.6827661909989023
level 7,18.0,0.8805256869772998,0.5264285714285715,0.6589181940098346
level 7,19.0,0.8524492234169654,0.518343625136215,0.644680370454032
level 7,20.0,0.8333333333333334,0.5126791620727673,0.6348122866894198
level 8,0.0,0.9334733893557423,0.45886402753872635,0.615278098315255
level 8,1.0,0.8676470588235294,0.4407684098185699,0.5845718329794762
level 8,2.0,0.6624649859943977,0.37569499602859413,0.4794728839330968
level 8,3.0,0.5651260504201681,0.33921815889029006,0.42395587076438146
level 8,4.0,0.4495798319327731,0.2899728997289973,0.35255354200988465
level 8,5.0,0.9089635854341737,0.4522648083623693,0.6040018613308515
level 8,6.0,0.8697478991596639,0.44136460554371004,0.5855728429985857
level 8,7.0,0.8445378151260504,0.43412526997840173,0.5734664764621968
level 8,8.0,0.7990196078431373,0.42056763730187985,0.5510746196570877
level 8,9.0,0.9838935574229691,0.47195162915686933,0.6379114642451759
level 8,10.0,0.9866946778711485,0.47266018114726605,0.6391471989113179
level 8,11.0,0.9740896358543417,0.4694566317921026,0.6335686631746755
level 8,12.0,0.9516806722689075,0.46366427840327534,0.6235375086028906
level 8,13.0,0.9901960784313726,0.4735432016075017,0.6406887177163572
level 8,14.0,0.9908963585434174,0.4737194509541346,0.6409966024915063
level 8,15.0,0.9831932773109243,0.4717741935483871,0.6376021798365122
level 8,16.0,0.9565826330532213,0.4649421375085092,0.6257443884562529
level 8,17.0,0.9390756302521008,0.4603501544799176,0.61782999308915
level 8,18.0,0.8830532212885154,0.44511118955171197,0.5918798404130485
level 8,19.0,0.842436974789916,0.4335135135135135,0.5724482512491077
level 8,20.0,0.8256302521008403,0.42857142857142855,0.5642498205312275
level 9,0.0,0.9319455564451561,0.39931389365351627,0.5590778097982709
level 9,1.0,0.8350680544435548,0.37329992841803866,0.5159534998763294
level 9,2.0,0.6020816653322658,0.3004394726328406,0.4008528784648188
level 9,3.0,0.533226581265012,0.2755482002482416,0.3633387888707038
level 9,4.0,0.42033626901521215,0.23066783831282953,0.2978723404255319
level 9,5.0,0.8606885508406725,0.38039631988676575,0.5276073619631901
level 9,6.0,0.8102481985588471,0.36626854867897213,0.5044865403788634
level 9,7.0,0.7710168134507606,0.3548268238761975,0.48599545798637395
level 9,8.0,0.7189751801441153,0.33899584748961875,0.4607491021036429
level 9,9.0,0.9743795036028823,0.41004043126684636,0.5771875741048139
level 9,10.0,0.9687750200160128,0.40864572779466396,0.5748218527315914
level 9,11.0,0.9575660528422738,0.40583644384119444,0.5700667302192564
level 9,12.0,0.9183346677341874,0.39579020013802624,0.5531709669640704
level 9,13.0,0.9823859087269816,0.4120214909335124,0.5805535841022001
level 9,14.0,0.977582065652522,0.4108344549125168,0.5785358919687278
level 9,15.0,0.9599679743795037,0.40644067796610167,0.5710883543700881
level 9,16.0,0.9319455564451561,0.39931389365351627,0.5590778097982709
level 9,17.0,0.9295436349079264,0.39869505494505497,0.5580389329488105
level 9,18.0,0.8590872698158527,0.379957507082153,0.5268843604222931
level 9,19.0,0.8166533226581265,0.36809815950920244,0.5074626865671642
level 9,20.0,0.7806244995996797,0.35766691122523847,0.49056603773584906
level 10,0.0,0.9260832625318607,0.37418468932372123,0.5330073349633252
level 10,1.0,0.806287170773152,0.34235209235209235,0.4806280070904026
level 10,2.0,0.5845369583687341,0.27399442453205897,0.3731019522776573
level 10,3.0,0.5225148683092609,0.25225594749794916,0.3402489626556017
level 10,4.0,0.3976210705182668,0.20427760803142733,0.2698961937716263
level 10,5.0,0.8436703483432455,0.3526278409090909,0.4973703981968445
level 10,6.0,0.7884451996601529,0.3373318793166121,0.47250509164969456
level 10,7.0,0.7510620220900595,0.3265607683782785,0.4552008238928939
level 10,8.0,0.6898895497026338,0.3081593927893738,0.42602308499475344
level 10,9.0,0.9728122344944775,0.38578167115902967,0.5524728588661038
level 10,10.0,0.9660152931180969,0.3841216216216216,0.5496736765772299
level 10,11.0,0.9524214103653356,0.38077445652173914,0.544042708080563
level 10,12.0,0.9124893797790994,0.37072833966171903,0.5272459499263623
level 10,13.0,0.9804587935429057,0.38763856231105137,0.5556090515166104
level 10,14.0,0.9753610875106202,0.38640188488724336,0.553519768563163
level 10,15.0,0.9617672047578589,0.38307952622673436,0.5479186834462729
level 10,16.0,0.9277824978759558,0.37461406518010293,0.533724340175953
level 10,17.0,0.9269328802039083,0.3743994509265614,0.5333659252016623
level 10,18.0,0.848768054375531,0.354004252303331,0.49962490622655664
level 10,19.0,0.800339847068819,0.3406871609403255,0.4779299847792999
level 10,20.0,0.7706032285471538,0.3322344322344322,0.46429485538776555
level 11,0.0,0.9335205992509363,0.3403892113349266,0.49887415561671256
level 11,1.0,0.8108614232209738,0.30950679056468905,0.44800827728918785
level 11,2.0,0.5730337078651685,0.24056603773584906,0.3388704318936877
level 11,3.0,0.5168539325842697,0.2222222222222222,0.3108108108108108
level 11,4.0,0.397940074906367,0.18031395842172254,0.24817518248175185
level 11,5.0,0.8211610486891385,0.31221075115699537,0.4524116584988393
level 11,6.0,0.7584269662921348,0.29540481400437635,0.4251968503937008
level 11,7.0,0.7191011235955056,0.28444444444444444,0.4076433121019108
level 11,8.0,0.6610486891385767,0.2676269901440485,0.38100377765785215
level 11,9.0,0.9616104868913857,0.3470767151064549,0.5100571144772783
level 11,10.0,0.9559925093632958,0.3457500846596681,0.5078338721711018
level 11,11.0,0.9410112359550562,0.3421859039836568,0.50187265917603
level 11,12.0,0.8941947565543071,0.3307932109456183,0.4829329962073325
