test_case,keypoint,precision,recall,f1_score
thumb,0.0,0.6106708927628104,0.4919148936170213,0.5448974781993873
thumb,1.0,0.4363444268357105,0.4089108910891089,0.42218246869409654
thumb,2.0,0.3370311674590597,0.3482532751091703,0.34255033557046977
thumb,3.0,0.3629160063391442,0.3652312599681021,0.36406995230524636
thumb,4.0,0.43317485472794504,0.407149950347567,0.4197594061940107
thumb,5.0,0.791864764923402,0.5566282955811362,0.6537287396423899
thumb,6.0,0.803486529318542,0.5602209944751381,0.6601562499999999
thumb,7.0,0.8019017432646592,0.5597345132743363,0.6592833876221498
thumb,8.0,0.7733755942947702,0.5507900677200903,0.6433750823994727
thumb,9.0,0.8954041204437401,0.5867082035306335,0.7089084065244667
thumb,10.0,0.8193343898573693,0.5650273224043716,0.6688227684346701
thumb,11.0,0.7971473851030111,0.55826859045505,0.6566579634464752
thumb,12.0,0.7290015847860539,0.5361305361305362,0.6178643384822029
thumb,13.0,0.9059693608029583,0.5895496734272946,0.7142857142857142
thumb,14.0,0.8652931854199684,0.5783898305084746,0.6933333333333334
thumb,15.0,0.8578975171685156,0.5762952448545068,0.6894502228826153
thumb,16.0,0.7839408346539883,0.5541448842419716,0.6493108728943338
thumb,17.0,0.8821975699947174,0.5831005586592178,0.7021231868824889
thumb,18.0,0.9112519809825673,0.590955806783145,0.7169576059850374
thumb,19.0,0.8932910723718964,0.5861351819757366,0.7078275429049813
thumb,20.0,0.8388800845219229,0.5708123652048885,0.6793582887700534
index_finger,0.0,0.7512953367875648,0.4915254237288136,0.5942622950819673
index_finger,1.0,0.7760506620610248,0.49962935507783546,0.607891770011274
index_finger,2.0,0.7795048934945308,0.5007396449704142,0.6097725737446521
index_finger,3.0,0.7869890616004606,0.5031284504968716,0.6138302649303997
index_finger,4.0,0.7628094415659182,0.4953271028037383,0.6006346328195828
index_finger,5.0,0.6476683937823834,0.45454545454545453,0.5341880341880342
index_finger,6.0,0.4749568221070812,0.3793103448275862,0.4217791411042945
index_finger,7.0,0.45595854922279794,0.3697478991596639,0.40835266821345706
index_finger,8.0,0.40875071963154863,0.3446601941747573,0.37397945746642086
index_finger,9.0,0.8526194588370755,0.5231367008124338,0.6484238178633976
index_finger,10.0,0.7225100748416811,0.4817658349328215,0.5780746199907876
index_finger,11.0,0.6948762233736328,0.4720375439968713,0.5621797857475547
index_finger,12.0,0.6321243523316062,0.4485294117647059,0.524731182795699
index_finger,13.0,0.8929188255613126,0.5346432264736298,0.6688227684346701
index_finger,14.0,0.8439838802533103,0.5205965909090909,0.64397100812651
index_finger,15.0,0.8186528497409327,0.512987012987013,0.6307385229540918
index_finger,16.0,0.743811168681635,0.48902346707040123,0.5900890614295501
index_finger,17.0,0.8773747841105354,0.5302713987473904,0.6610279765777488
index_finger,18.0,0.8888888888888888,0.5335176226675881,0.6668106240552797
index_finger,19.0,0.8808290155440415,0.53125,0.6627680311890838
index_finger,20.0,0.8261370178468624,0.5152603231597845,0.6346749226006191
middle_finger,0.0,0.7153240460327075,0.45128009170806266,0.5534208059981257
middle_finger,1.0,0.7686250757116899,0.4691312384473198,0.5826446280991735
middle_finger,2.0,0.7674136886735312,0.4687384387717351,0.5819935691318329
middle_finger,3.0,0.8067837674136886,0.48121387283236994,0.6028513238289205
middle_finger,4.0,0.7970926711084192,0.47819767441860467,0.5977742448330683
middle_finger,5.0,0.711084191399152,0.44980842911877394,0.551044355785027
middle_finger,6.0,0.7147183525136281,0.4510703363914373,0.5530817904851183
middle_finger,7.0,0.7631738340399757,0.46735905044510384,0.5797101449275363
middle_finger,8.0,0.7213809812235009,0.45336886181956604,0.5568022440392707
middle_finger,9.0,0.7316777710478498,0.4568835098335855,0.5625145518044238
middle_finger,10.0,0.48394912174439736,0.3574944071588367,0.411219763252702
middle_finger,11.0,0.48031496062992124,0.35576491700314045,0.4087628865979382
middle_finger,12.0,0.46153846153846156,0.3466787989080983,0.3959469992205768
middle_finger,13.0,0.8086008479709267,0.4817755322988091,0.6037991858887382
middle_finger,14.0,0.7522713506965475,0.46377893950709487,0.5738045738045738
middle_finger,15.0,0.7498485766202302,0.46297681376215405,0.5724855491329479
middle_finger,16.0,0.6910963052695336,0.4427629025999224,0.5397350993377483
middle_finger,17.0,0.8146577831617202,0.4836389787846099,0.6069494584837546
middle_finger,18.0,0.8382798304058147,0.4907801418439716,0.6191008722880788
middle_finger,19.0,0.8201090248334343,0.4853046594982079,0.6097725737446521
middle_finger,20.0,0.7722592368261659,0.4703061600885282,0.5845942228335625
ring_finger,0.0,0.7111650485436893,0.44887016468785906,0.5503639351960554
ring_finger,1.0,0.7615291262135923,0.4658500371195249,0.5780746199907877
ring_finger,2.0,0.7766990291262136,0.4707613093048915,0.5862147927639111
ring_finger,3.0,0.8282766990291263,0.4868045649072753,0.6132075471698113
ring_finger,4.0,0.7967233009708737,0.47710755813953487,0.5968181818181818
ring_finger,5.0,0.8137135922330098,0.48237410071942444,0.6056910569105691
ring_finger,6.0,0.8106796116504854,0.48144144144144146,0.6041148541713769
ring_finger,7.0,0.8100728155339806,0.48125450612833454,0.6037991858887382
ring_finger,8.0,0.7815533980582524,0.47231389805647234,0.5888
ring_finger,9.0,0.816747572815534,0.48330341113105924,0.6072637040378975
ring_finger,10.0,0.754247572815534,0.4634601043997017,0.5741339491916858
ring_finger,11.0,0.7560679611650486,0.46405959031657357,0.5751211631663974
ring_finger,12.0,0.716626213592233,0.45076335877862594,0.5534208059981256
ring_finger,13.0,0.7063106796116505,0.44717633499807913,0.547635850388144
