test_case,precision,recall,f1_score
diagonal,0.9078467153284672,0.34322180062090374,0.4981226533166458
horizontal,0.9001297016861219,0.4877020379479972,0.6326344576116683
vertical,0.9386503067484663,0.6375,0.7593052109181141
