occlusion_level,keypoint,precision,recall,f1_score
level 10,9.0,0.9848357203032856,0.392018779342723,0.5608059486687454
level 10,10.0,0.9780960404380792,0.3903833221250841,0.5580389329488105
level 10,11.0,0.974726200505476,0.38956228956228955,0.5566514313206639
level 10,12.0,0.9351305812973884,0.379746835443038,0.54014598540146
level 10,13.0,0.9924178601516428,0.39384821130056835,0.5639061752034465
level 10,14.0,0.9924178601516428,0.39384821130056835,0.5639061752034465
level 10,15.0,0.9755686604886268,0.3897677549646584,0.5569985569985569
level 10,16.0,0.9511373209772536,0.38375254928619984,0.5468636473722451
level 10,17.0,0.9165964616680707,0.37504308859014135,0.5322896281800391
level 10,18.0,0.8399326032013479,0.35480427046263346,0.49887415561671256
level 10,19.0,0.802021903959562,0.34430379746835443,0.4817813765182186
level 10,20.0,0.7700084245998315,0.3351668500183352,0.46704138988247323
level 11,0.0,0.9645852749301025,0.34942606347062793,0.5130111524163569
level 11,1.0,0.8667287977632805,0.32551627581379067,0.47328244274809156
level 11,2.0,0.5973904939422181,0.24961059190031154,0.3521010711343038
level 11,3.0,0.5414725069897484,0.23165869218500798,0.3244903658196035
level 11,4.0,0.418452935694315,0.18897306397306396,0.26036532328211076
level 11,5.0,0.842497670083877,0.3193217944189332,0.4631147540983606
level 11,6.0,0.744641192917055,0.29310344827586204,0.4206370097394051
level 11,7.0,0.7101584342963654,0.28337671997024916,0.405103668261563
level 11,8.0,0.6719478098788444,0.2722809667673716,0.38753023380811613
level 11,9.0,0.9822926374650512,0.35357262663535727,0.5199802664035521
level 11,10.0,0.9767008387698043,0.3522689075630252,0.5177865612648221
level 11,11.0,0.9711090400745573,0.35095991916470193,0.5155863433943592
level 11,12.0,0.9273066169617894,0.3405201916495551,0.4981226533166458
level 11,13.0,0.9888164026095061,0.3550870147255689,0.5225313962078306
level 11,14.0,0.9869524697110904,0.354655056932351,0.5218033998521804
level 11,15.0,0.9711090400745573,0.35095991916470193,0.5155863433943592
level 11,16.0,0.9422180801491147,0.3441116405718176,0.5041136873597607
level 11,17.0,0.9142590866728798,0.3373452544704264,0.49284099472494347
level 11,18.0,0.8322460391425909,0.31666666666666665,0.45877215515026976
level 11,19.0,0.7921714818266542,0.3060857039971192,0.44155844155844154
level 11,20.0,0.7604846225535881,0.2974845060153117,0.4276729559748428
level 12,0.0,0.9596510359869138,0.29699628754640567,0.4536082474226804
level 12,1.0,0.8495092693565977,0.2721872816212439,0.4122783805239481
level 12,2.0,0.5703380588876772,0.20069071373752878,0.29690604598353676
level 12,3.0,0.5114503816793893,0.18377742946708464,0.27039492649178437
level 12,4.0,0.4078516902944384,0.15221815221815221,0.22169531713100177
level 12,5.0,0.8124318429661941,0.26343705799151346,0.3978638184245661
level 12,6.0,0.7230098146128681,0.241442097596504,0.361998361998362
level 12,7.0,0.693565976008724,0.23390952556086797,0.3498349834983498
level 12,8.0,0.6466739367502726,0.22159940209267565,0.3300862788755915
level 12,9.0,0.965103598691385,0.29818059299191374,0.45559845559845563
level 12,10.0,0.9629225736095965,0.29770734996628456,0.4548029873808911
level 12,11.0,0.955288985823337,0.2960459614734708,0.45201238390092885
level 12,12.0,0.9127589967284624,0.28664383561643836,0.436278342455043
level 12,13.0,0.9814612868047983,0.30170968823332217,0.4615384615384616
level 12,14.0,0.9781897491821155,0.301006711409396,0.4603541185527329
level 12,15.0,0.9661941112322792,0.2984169754125968,0.4559958826556871
level 12,16.0,0.9334787350054525,0.29125552909152774,0.4439834024896266
level 12,17.0,0.8974918211559433,0.28320715760495524,0.4305519225738948
level 12,18.0,0.826608505997819,0.2668074621612108,0.40340606705694515
level 12,19.0,0.777535441657579,0.2550071530758226,0.3840560193913277
level 12,20.0,0.7382769901853872,0.24528985507246376,0.3682349741637204
level 13,0.0,0.9750346740638003,0.23574782025486252,0.37969214150688624
level 13,1.0,0.8543689320388349,0.21278065630397236,0.3407079646017699
level 13,2.0,0.5353675450762829,0.1448405253283302,0.22799763733018308
level 13,3.0,0.4840499306518724,0.1328006088280061,0.20842042400716634
level 13,4.0,0.3855755894590846,0.1087211576065702,0.1696156192800488
level 13,5.0,0.7780859916782247,0.19753521126760562,0.31508003369839926
level 13,6.0,0.6685159500693482,0.17457442955450925,0.27685238368753595
level 13,7.0,0.6296809986130375,0.16611781924624955,0.26288361320208453
level 13,8.0,0.5825242718446602,0.15561319007039645,0.2456140350877193
level 13,9.0,0.9611650485436893,0.23317631224764468,0.3753046303818034
level 13,10.0,0.9375866851595007,0.2287648054145516,0.367791077257889
level 13,11.0,0.9237170596393898,0.22614601018675723,0.3633387888707038
level 13,12.0,0.8640776699029126,0.21467953135768436,0.3439138835219431
level 13,13.0,0.9736477115117892,0.23549144582354914,0.37925445705024313
level 13,14.0,0.9680998613037448,0.23446422573060127,0.3775013520822066
level 13,15.0,0.9431345353675451,0.22980736735383575,0.3695652173913044
level 13,16.0,0.8987517337031901,0.22138708575333105,0.35526315789473684
level 13,17.0,0.8779472954230236,0.21737637362637363,0.3484723369116433
level 13,18.0,0.8072122052704577,0.2034253757427473,0.3249581239530988
level 13,19.0,0.7350901525658807,0.18867924528301888,0.3002832861189802
level 13,20.0,0.6893203883495146,0.17903458213256485,0.2842436374034887
level 14,0.0,0.972972972972973,0.18090452261306533,0.30508474576271183
level 14,1.0,0.836036036036036,0.15950498453076659,0.26789838337182453
level 14,2.0,0.5063063063063064,0.10308143800440206,0.17128924108503507
level 14,3.0,0.45225225225225224,0.09310089020771513,0.15441402645339897
level 14,4.0,0.33513513513513515,0.07069555302166476,0.1167608286252354
level 14,5.0,0.7423423423423423,0.14420721036051803,0.24150058616647127
level 14,6.0,0.6162162162162163,0.12271259418729817,0.20466786355475763
level 14,7.0,0.5837837837837838,0.11700975081256772,0.19494584837545129
level 14,8.0,0.5297297297297298,0.10733844468784227,0.1785063752276867
level 14,9.0,0.9441441441441442,0.176490400808353,0.2973893303064699
level 14,10.0,0.9171171171171171,0.17230873392010831,0.2901111427757196
level 14,11.0,0.8972972972972973,0.1692150866462793,0.2847341337907376
level 14,12.0,0.8414414414414414,0.16037087912087913,0.2693971733487165
level 14,13.0,0.9621621621621622,0.17925478348439072,0.3022071307300509
level 14,14.0,0.9603603603603603,0.17897918065815985,0.30172657797905467
level 14,15.0,0.9243243243243243,0.17342799188640973,0.29205807002561907
level 14,16.0,0.8738738738738738,0.16552901023890784,0.27833572453371597
level 14,17.0,0.8846846846846846,0.16723433242506813,0.28129475794901176
level 14,18.0,0.8,0.1536863966770509,0.2578397212543554
level 14,19.0,0.7243243243243244,0.14120126448893572,0.236331569664903
level 14,20.0,0.6630630630630631,0.1308211873444721,0.21852731591448932
level 15,0.0,0.9660678642714571,0.16225276567214214,0.27784156142365096
level 15,1.0,0.810379241516966,0.13975903614457832,0.23840281855549034
level 15,2.0,0.500998003992016,0.09127272727272727,0.15441402645339894
level 15,3.0,0.44510978043912175,0.08192505510653932,0.1383803909401179
level 15,4.0,0.3313373253493014,0.06228893058161351,0.10486418193303852
level 15,5.0,0.7285429141716567,0.12744413407821228,0.21693907875185733
level 15,6.0,0.6287425149700598,0.11194029850746269,0.19004524886877827
level 15,7.0,0.5988023952095808,0.10718113612004287,0.18181818181818182
level 15,8.0,0.5389221556886228,0.09750812567713976,0.1651376146788991
level 15,9.0,0.9341317365269461,0.1577350859453994,0.26989619377162627
level 15,10.0,0.9101796407185628,0.15431472081218275,0.2638888888888889
level 15,11.0,0.8882235528942116,0.15115489130434784,0.25834542815674894
level 15,12.0,0.8243512974051896,0.14182692307692307,0.24201582185760326
level 15,13.0,0.9560878243512974,0.16084620550705173,0.2753664846220179
level 15,14.0,0.9560878243512974,0.16084620550705173,0.2753664846220179
level 15,15.0,0.9201596806387226,0.15574324324324323,0.2663969950881248
level 15,16.0,0.8502994011976048,0.14564102564102563,0.24868651488616458
level 15,17.0,0.8802395209580839,0.15,0.2563208369659982
level 15,18.0,0.8003992015968064,0.13827586206896553,0.23581299617759485
level 15,19.0,0.7305389221556886,0.12774869109947645,0.21746880570409982
level 15,20.0,0.6686626746506986,0.1182074805928017,0.20089955022488756
level 16,0.0,0.9584415584415584,0.12365951742627346,0.21905609973285844
level 16,1.0,0.7948051948051948,0.1047586442998973,0.18511796733212343
level 16,2.0,0.509090909090909,0.06972607612949129,0.12265331664580725
level 16,3.0,0.4623376623376623,0.06373075546007877,0.11202013845185652
level 16,4.0,0.34285714285714286,0.04805242082271569,0.0842911877394636
level 16,5.0,0.7064935064935065,0.09421544856252165,0.16625916870415647
level 16,6.0,0.6233766233766234,0.0840630472854641,0.14814814814814814
level 16,7.0,0.6051948051948052,0.08181179775280899,0.14413857098669966
level 16,8.0,0.5428571428571428,0.07400849858356941,0.13025864755375507
level 16,9.0,0.9168831168831169,0.11893530997304583,0.21055770951386818
level 16,10.0,0.8935064935064935,0.11625549172017574,0.20574162679425836
level 16,11.0,0.8649350649350649,0.11295793758480326,0.19981998199819984
level 16,12.0,0.7844155844155845,0.10353102502571135,0.18291944276196245
level 16,13.0,0.9428571428571428,0.12189388851578241,0.21587867975022304
level 16,14.0,0.948051948051948,0.12248322147651007,0.21693907875185733
level 16,15.0,0.8961038961038961,0.11655405405405406,0.20627802690582964
level 16,16.0,0.8155844155844156,0.10720382383065893,0.1894990947495474
level 16,17.0,0.8623376623376623,0.11265693926026468,0.19927971188475394
level 16,18.0,0.7792207792207793,0.10291595197255575,0.18181818181818182
level 16,19.0,0.7064935064935065,0.09421544856252165,0.16625916870415647
level 16,20.0,0.6597402597402597,0.08853258975252701,0.15611555009219422
level 17,0.0,0.9648093841642229,0.11010709504685408,0.19765695404025233
level 17,1.0,0.7947214076246334,0.0924914675767918,0.16569856313054113
level 17,2.0,0.5131964809384164,0.061750176429075515,0.11023622047244096
level 17,3.0,0.4662756598240469,0.056422995031937546,0.100664767331434
level 17,4.0,0.33724340175953077,0.0414563806777217,0.0738362760834671
level 17,5.0,0.6979472140762464,0.08215395236451502,0.14700432365657815
level 17,6.0,0.592375366568915,0.070604683677036,0.12617114303560273
level 17,7.0,0.5718475073313783,0.06832515767344079,0.12206572769953052
level 17,8.0,0.5073313782991202,0.061087570621468926,0.1090450677592184
level 17,9.0,0.8826979472140762,0.10168918918918919,0.18236897909724323
level 17,10.0,0.8504398826979472,0.09833841980332315,0.17629179331306988
level 17,11.0,0.8211143695014663,0.0952705001701259,0.17073170731707318
level 17,12.0,0.718475073313783,0.08436639118457301,0.1510015408320493
level 17,13.0,0.9208211143695014,0.10561722166162126,0.18949909474954738
level 17,14.0,0.9149560117302052,0.10501514641534837,0.18840579710144928
level 17,15.0,0.8533724340175953,0.09864406779661017,0.17684594348222424
level 17,16.0,0.7800586510263929,0.09094017094017094,0.162890385793019
level 17,17.0,0.8240469208211144,0.09557823129251701,0.17128924108503504
level 17,18.0,0.7331378299120235,0.08594018563080097,0.15384615384615385
level 17,19.0,0.6539589442815249,0.07737682165163082,0.1383803909401179
level 17,20.0,0.6099706744868035,0.07254970352284618,0.12967581047381546
level 18,0.0,0.926829268292683,0.050870147255689425,0.09644670050761422
level 18,1.0,0.7073170731707317,0.03929539295392954,0.07445442875481385
level 18,2.0,0.5,0.02810143934201508,0.05321219987021415
level 18,3.0,0.4695121951219512,0.026433230346721594,0.050048748781280475
level 18,4.0,0.3902439024390244,0.022068965517241378,0.041775456919060046
level 18,5.0,0.5975609756097561,0.033401499659168374,0.0632666236281472
level 18,6.0,0.524390243902439,0.02943189596167009,0.0557355800388853
level 18,7.0,0.5182926829268293,0.02909962341663814,0.055105348460291734
level 18,8.0,0.4451219512195122,0.025094534204193882,0.047510575984380084
level 18,9.0,0.7560975609756098,0.041891891891891894,0.07938540332906531
level 18,10.0,0.676829268292683,0.037665422463522225,0.07135969141755062
level 18,11.0,0.6280487804878049,0.03504593399115345,0.0663873670641315
level 18,12.0,0.4878048780487805,0.027434842249657063,0.051948051948051945
level 18,13.0,0.8353658536585366,0.04608139926000673,0.08734459674848581
level 18,14.0,0.7804878048780488,0.043184885290148446,0.08184143222506393
level 18,15.0,0.7012195121951219,0.03896984073195527,0.0738362760834671
level 18,16.0,0.6097560975609756,0.0340599455040872,0.06451612903225806
level 18,17.0,0.75,0.04156809733017911,0.0787704130643612
level 18,18.0,0.676829268292683,0.037665422463522225,0.07135969141755062
level 18,19.0,0.573170731707317,0.032081911262798635,0.06076276664511958
level 18,20.0,0.524390243902439,0.02943189596167009,0.0557355800388853
level 19,0.0,0.9246575342465754,0.04516560722649716,0.0861244019138756
level 19,1.0,0.726027397260274,0.03581081081081081,0.06825499034127495
level 19,2.0,0.547945205479452,0.027266530334014997,0.051948051948051945
level 19,3.0,0.5342465753424658,0.02660300136425648,0.050682261208576995
level 19,4.0,0.4178082191780822,0.020926243567753,0.0398562561254492
level 19,5.0,0.589041095890411,0.029251700680272108,0.05573558003888529
level 19,6.0,0.5,0.02494021182097711,0.04751057598438008
level 19,7.0,0.5205479452054794,0.025938566552901023,0.049414824447334194
level 19,8.0,0.4246575342465753,0.021262002743484224,0.040496407576747225
level 19,9.0,0.6917808219178082,0.03417935702199661,0.06514027732989358
level 19,10.0,0.6027397260273972,0.02991162474507138,0.05699481865284974
level 19,11.0,0.5821917808219178,0.028921401837359646,0.05510534846029173
level 19,12.0,0.4383561643835616,0.02193283070596299,0.04177545691906006
level 19,13.0,0.773972602739726,0.03808560835861139,0.07259877931256023
level 19,14.0,0.7397260273972602,0.03646185010128292,0.0694980694980695
level 19,15.0,0.6506849315068494,0.03221430993557138,0.061389337641357025
level 19,16.0,0.547945205479452,0.027266530334014997,0.051948051948051945
level 19,17.0,0.726027397260274,0.03581081081081081,0.06825499034127495
level 19,18.0,0.6643835616438356,0.03287021348695358,0.06264126574103972
level 19,19.0,0.5821917808219178,0.028921401837359646,0.05510534846029173
level 19,20.0,0.5342465753424658,0.02660300136425648,0.050682261208576995
level 20,0.0,0.9166666666666666,0.04048176647708264,0.0775392502403076
level 20,1.0,0.7651515151515151,0.03401818794206803,0.06514027732989358
level 20,2.0,0.6060606060606061,0.027137042062415198,0.051948051948051945
