occlusion_level,keypoint,precision,recall,f1_score
level 9,8.0,0.7195540308747856,0.31387953610175834,0.4370929929669185
level 9,9.0,0.9828473413379074,0.38456375838926177,0.5528219971056441
level 9,10.0,0.9811320754716981,0.38415043653458697,0.5521235521235521
level 9,11.0,0.9648370497427101,0.3801960121662724,0.5454545454545454
level 9,12.0,0.9288164665523156,0.3712718546451834,0.5304922850844968
level 9,13.0,0.9905660377358491,0.3864168618266979,0.555956678700361
level 9,14.0,0.9922813036020584,0.38682714811099966,0.556651431320664
level 9,15.0,0.9759862778730704,0.382907133243607,0.5500241662638956
level 9,16.0,0.9493996569468267,0.3764025841550493,0.5390796201607012
level 9,17.0,0.9451114922813036,0.3753405994550409,0.5372988785958069
level 9,18.0,0.8876500857632933,0.36075287556639946,0.5130111524163569
level 9,19.0,0.8490566037735849,0.35056657223796034,0.4962406015037594
level 9,20.0,0.8181818181818182,0.34218077474892394,0.4825493171471927
level 10,0.0,0.9406858202038925,0.345708446866485,0.5056039850560399
level 10,1.0,0.8489341983317887,0.3228762777581953,0.46782431052093965
level 10,2.0,0.5987025023169601,0.25165562913907286,0.35436094349972574
level 10,3.0,0.5199258572752549,0.22602739726027396,0.3150800336983993
level 10,4.0,0.3790546802594995,0.17553648068669528,0.23995306541507772
level 10,5.0,0.8795180722891566,0.33066202090592334,0.4806280070904026
level 10,6.0,0.7970342910101946,0.3092412801150665,0.44559585492227977
level 10,7.0,0.7664504170528267,0.30094614264919944,0.432192317742357
level 10,8.0,0.6941612604263206,0.2805243445692884,0.39957321952520675
level 10,9.0,0.9814643188137164,0.3553691275167785,0.5218033998521804
level 10,10.0,0.9796107506950881,0.35493619879113497,0.5210746857283707
level 10,11.0,0.9629286376274329,0.3510135135135135,0.5144837831146323
level 10,12.0,0.9221501390176089,0.34122085048010975,0.4981226533166459
level 10,13.0,0.9888785912882299,0.357095046854083,0.5247110892549791
level 10,14.0,0.9925857275254866,0.35795454545454547,0.5261606484893148
level 10,15.0,0.9749768303985171,0.35385132862428526,0.5192497532082923
level 10,16.0,0.9397590361445783,0.3454855195911414,0.5052316890881913
level 10,17.0,0.9425393883225208,0.34615384615384615,0.5063480209111277
level 10,18.0,0.8730305838739574,0.3290254977296542,0.4779299847792998
level 10,19.0,0.8341056533827618,0.31903580290677064,0.4615384615384615
level 10,20.0,0.8081556997219648,0.3122090941639814,0.4504132231404959
level 11,0.0,0.9368635437881874,0.3131381892443839,0.4693877551020408
level 11,1.0,0.8207739307535642,0.28541076487252126,0.4235417761429322
level 11,2.0,0.5743380855397149,0.21843532145623548,0.31649831649831656
level 11,3.0,0.49490835030549896,0.19408945686900958,0.278829604130809
level 11,4.0,0.3574338085539715,0.1481637821865766,0.20948970456580127
level 11,5.0,0.8503054989816701,0.2926743778478794,0.43546284224250326
level 11,6.0,0.774949083503055,0.27383951061532924,0.40467960648763623
level 11,7.0,0.7362525458248472,0.26377234585917547,0.3883964544721999
level 11,8.0,0.670061099796334,0.24588938714499253,0.35975943138326955
level 11,9.0,0.9786150712830958,0.32259147364887547,0.48523100227215354
level 11,10.0,0.9745417515274949,0.32168067226890756,0.4836997725549659
level 11,11.0,0.9582484725050916,0.31801284217641096,0.4775437706165948
level 11,12.0,0.9093686354378818,0.30676743387152183,0.45877215515026976
level 11,13.0,0.9867617107942973,0.32440575828590557,0.48828420256991684
level 11,14.0,0.9908350305498982,0.3253092611166834,0.4898061917946137
level 11,15.0,0.9745417515274949,0.32168067226890756,0.4836997725549659
level 11,16.0,0.9368635437881874,0.3131381892443839,0.4693877551020408
level 11,17.0,0.9358452138492872,0.3129043241402792,0.46899719316152083
level 11,18.0,0.8655804480651731,0.296373779637378,0.44155844155844154
level 11,19.0,0.829938900203666,0.28768090363572185,0.4272608125819135
level 11,20.0,0.7973523421588594,0.27954302034987505,0.41395717684377475
level 12,0.0,0.934918648310388,0.2533921302578019,0.3987189751801441
level 12,1.0,0.8122653316645807,0.22771929824561404,0.3557138942175939
level 12,2.0,0.5569461827284106,0.16817838246409675,0.2583454281567489
level 12,3.0,0.4881101376720901,0.15052103434967193,0.2300884955752212
level 12,4.0,0.35294117647058826,0.11357229158276279,0.17184643510054845
level 12,5.0,0.8097622027534418,0.22717696629213482,0.3548121743899095
level 12,6.0,0.7146433041301627,0.205988455988456,0.3197983758050966
level 12,7.0,0.6795994993742178,0.19788629737609328,0.30651989839119387
level 12,8.0,0.6220275344180225,0.18421052631578946,0.2842436374034887
level 12,9.0,0.9612015018773467,0.25867295385651734,0.40764331210191085
level 12,10.0,0.9574468085106383,0.2579231287929872,0.40637450199203184
level 12,11.0,0.9411764705882353,0.25465628174737553,0.4008528784648187
level 12,12.0,0.8911138923654568,0.24442155853072434,0.3836206896551724
level 12,13.0,0.981226533166458,0.2626465661641541,0.4143763213530655
level 12,14.0,0.986232790988736,0.26363332218133156,0.4160506863780359
level 12,15.0,0.9637046307884856,0.2591719959609559,0.4084880636604774
level 12,16.0,0.9236545682102628,0.2511058183055461,0.39486356340288925
level 12,17.0,0.9286608260325406,0.2521236833163439,0.3965793693212186
level 12,18.0,0.8585732165206508,0.23761690335988916,0.3722192078133478
level 12,19.0,0.804755944931164,0.22609001406469761,0.35300576447982435
level 12,20.0,0.7734668335419274,0.2192266761262859,0.3416252072968491
level 13,0.0,0.9548387096774194,0.19919246298788695,0.32962138084632514
level 13,1.0,0.817741935483871,0.17561482507793558,0.28913601368691194
level 13,2.0,0.5596774193548387,0.12724605793912724,0.20734986555123994
level 13,3.0,0.47096774193548385,0.1092814371257485,0.17739975698663427
level 13,4.0,0.3532258064516129,0.08426317814544056,0.13606710158434296
level 13,5.0,0.7774193548387097,0.1684136967155835,0.2768523836875359
level 13,6.0,0.6532258064516129,0.14542190305206462,0.23788546255506607
level 13,7.0,0.6161290322580645,0.13830557566980448,0.22590183323477228
level 13,8.0,0.5451612903225806,0.1243561442236939,0.2025164769322948
level 13,9.0,0.9451612903225807,0.19757248819959541,0.3268265476854434
level 13,10.0,0.9241935483870968,0.1940399593633593,0.32073887489504616
level 13,11.0,0.9112903225806451,0.19185059422750425,0.3169705469845722
level 13,12.0,0.8338709677419355,0.17846047635484985,0.29400056866647717
level 13,13.0,0.9629032258064516,0.200537453812563,0.33194328607172646
level 13,14.0,0.964516129032258,0.2008059100067159,0.33240689271817675
