occlusion_level,keypoint,precision,recall,f1_score
level 4,14.0,0.9966555183946488,0.7967914438502673,0.8855869242199109
level 4,15.0,0.9903846153846154,0.7957675512260665,0.8824734587446451
level 4,16.0,0.9816053511705686,0.7943166441136671,0.8780852655198205
level 4,17.0,0.9728260869565217,0.7928449744463373,0.8736624741880984
level 4,18.0,0.9615384615384616,0.7909215955983494,0.8679245283018868
level 4,19.0,0.9515050167224081,0.7891816920943134,0.8627748294162244
level 4,20.0,0.939799331103679,0.7871148459383753,0.8567073170731707
level 5,0.0,0.9920529801324504,0.7535211267605634,0.8564894225271583
level 5,1.0,0.9880794701986755,0.7527749747729566,0.8545246277205041
level 5,2.0,0.9381898454746137,0.743006993006993,0.8292682926829269
level 5,3.0,0.9147902869757174,0.7381546134663342,0.8170347003154574
level 5,4.0,0.8591611479028698,0.7258485639686684,0.7868985038414882
level 5,5.0,0.9898454746136865,0.7531071548538797,0.8553987027851964
level 5,6.0,0.9752759381898455,0.7503396739130435,0.8481474371280475
level 5,7.0,0.9629139072847682,0.7479423868312757,0.8419224088013897
level 5,8.0,0.9483443708609272,0.745057232049948,0.8344988344988346
level 5,9.0,0.9995584988962473,0.754918306102034,0.8601823708206687
level 5,10.0,0.9995584988962473,0.754918306102034,0.8601823708206687
level 5,11.0,0.9955849889624724,0.754180602006689,0.8582302568981922
level 5,12.0,0.9863134657836644,0.7524418996295049,0.8536492166602981
level 5,13.0,0.9973509933774835,0.7545090180360722,0.8590986879634912
level 5,14.0,0.9969094922737307,0.7544269963247577,0.8588817040699885
level 5,15.0,0.990728476821192,0.7532729103726082,0.8558352402745995
level 5,16.0,0.9814569536423841,0.7515212981744422,0.8512349224583573
level 5,17.0,0.9677704194260486,0.7488896481038606,0.8443759630200308
level 5,18.0,0.9584988962472406,0.7470750172057812,0.8396828466447496
level 5,19.0,0.9501103752759382,0.745410460685833,0.8354037267080745
level 5,20.0,0.9395143487858719,0.7432762836185819,0.829953198127925
level 6,0.0,0.9917194349732099,0.6825343613811599,0.8085782366957902
level 6,1.0,0.9785679493424257,0.6796346414073072,0.8021561189858256
level 6,2.0,0.9147588894301023,0.6647787610619469,0.7699876998769988
level 6,3.0,0.8860204578665368,0.6576283441793204,0.7549284083834822
level 6,4.0,0.8343886994641987,0.643984962406015,0.7269255251432208
level 6,5.0,0.988309790550414,0.6817876344086021,0.8069198647842514
level 6,6.0,0.971748660496834,0.6781101291638342,0.7987987987987989
level 6,7.0,0.9561617145640526,0.6745704467353952,0.7910537981059843
level 6,8.0,0.9322942036044812,0.6689968542467669,0.7789987789987791
level 6,9.0,0.9985387238188017,0.6840173506840174,0.8118811881188119
level 6,10.0,0.9990258158792011,0.6841227484989993,0.8121164125915661
level 6,11.0,0.9946419873356064,0.6831716293074607,0.809996033320111
level 6,12.0,0.9819775937652216,0.6803914951063111,0.8038277511961722
level 6,13.0,0.9970774476376035,0.6837007348029392,0.8111749554190608
level 6,14.0,0.9941548952752071,0.6830655957161981,0.8097599682602659
level 6,15.0,0.9814905017048222,0.6802835921674544,0.8035892323030907
level 6,16.0,0.9629810034096444,0.6761285909712722,0.7944544906570223
level 6,17.0,0.9469069654164637,0.6724316845382221,0.7864077669902912
level 6,18.0,0.9230394544568924,0.6667839549612948,0.7742594484167516
