test_case,keypoint,precision,recall,f1_score
122,0.0,0.25766666666666665,1.0,0.40975351179432806
122,1.0,0.25133333333333335,1.0,0.40170484816196056
122,2.0,0.422,1.0,0.5935302390998594
122,3.0,0.5423333333333333,1.0,0.7032634536416684
122,4.0,0.49066666666666664,1.0,0.6583184257602862
122,5.0,0.3963333333333333,1.0,0.5676772499403199
122,6.0,0.5613333333333334,1.0,0.7190435525192144
122,7.0,0.602,1.0,0.7515605493133584
122,8.0,0.54,1.0,0.7012987012987013
122,9.0,0.32666666666666666,1.0,0.4924623115577889
122,10.0,0.558,1.0,0.7163029525032093
122,11.0,0.6326666666666667,1.0,0.7750102082482646
122,12.0,0.5456666666666666,1.0,0.7060599525555317
122,13.0,0.4146666666666667,1.0,0.586239396795476
122,14.0,0.5316666666666666,1.0,0.6942328618063112
122,15.0,0.5413333333333333,1.0,0.7024221453287198
122,16.0,0.45066666666666666,1.0,0.6213235294117646
122,17.0,0.38033333333333336,1.0,0.5510746196570877
122,18.0,0.495,1.0,0.6622073578595317
122,19.0,0.49166666666666664,1.0,0.659217877094972
122,20.0,0.4093333333333333,1.0,0.5808893093661306
488,0.0,0.98,1.0,0.98989898989899
488,1.0,0.9933333333333333,1.0,0.9966555183946488
488,2.0,0.9846666666666667,1.0,0.9922741014444072
488,3.0,0.9676666666666667,1.0,0.983567677452143
488,4.0,0.9053333333333333,1.0,0.9503149055283415
488,5.0,0.999,1.0,0.9994997498749374
488,6.0,0.9973333333333333,1.0,0.9986648865153538
488,7.0,0.9913333333333333,1.0,0.995647807164379
488,8.0,0.965,1.0,0.9821882951653944
488,9.0,1.0,1.0,1.0
488,10.0,0.9993333333333333,1.0,0.9996665555185061
488,11.0,0.995,1.0,0.9974937343358395
488,12.0,0.9706666666666667,1.0,0.9851150202976996
488,13.0,0.9996666666666667,1.0,0.9998333055509252
488,14.0,0.9983333333333333,1.0,0.9991659716430359
488,15.0,0.991,1.0,0.9954796584630838
488,16.0,0.9693333333333334,1.0,0.984427894380501
488,17.0,0.9973333333333333,1.0,0.9986648865153538
488,18.0,0.982,1.0,0.9909182643794148
488,19.0,0.9573333333333334,1.0,0.9782016348773842
488,20.0,0.9313333333333333,1.0,0.9644459785985502
