test_case,precision,recall,f1_score
diagonal,0.9065499717673631,0.15535342783879239,0.2652513320391557
horizontal,0.8711924192150181,0.49656676492136786,0.6325750998437228
vertical,0.9314802844214609,0.49792674498963374,0.6489529385273587
