test_case,precision,recall,f1_score
diagonal,0.892807745504841,0.4537785588752197,0.6017245397343277
horizontal,0.9406474820143885,0.7294281729428173,0.8216810683424981
vertical,0.9304388422035481,0.6990529638723255,0.7983176447025837
