test_case,precision,recall,f1_score
overexposed,0.9844840572432839,0.947561741820115,0.9656700980150715
strongly_overexposed,0.9810632476798455,0.8857461132367899,0.9309712889431888
strongly_underexposed,0.9758504789104544,0.8133167090370322,0.8872010456777475
underexposed,0.9830301815570143,0.9495192307692307,0.9659841615034263
