test_case,precision,recall,f1_score
diagonal,0.985,0.0657323990657324,0.12324053800437912
horizontal,0.9789343246592317,0.26483405967147167,0.41688654353562
vertical,0.9905437352245863,0.13985313751668893,0.24510090669786488
