test_case,precision,recall,f1_score
strongly_underexposed,0.9335504885993485,0.4944789510006901,0.6465147755470336
underexposed,0.9894336432797971,0.786890756302521,0.8766148661299382
overexposed,0.9942028985507246,0.6887550200803213,0.8137603795966786
strongly_overexposed,0.9439560439560439,0.29128518141742965,0.4451930551956466
