test_case,precision,recall,f1_score
diagonal,0.9178397636426834,0.3456937603299023,0.5022288261515602
horizontal,0.9349947501698475,0.497200098530257,0.6491846864714774
vertical,0.9499707858603564,0.6402658134383461,0.7649601552621519
