test_case,precision,recall,f1_score
overexposed,0.9757469244288225,0.9471170249061753,0.961218836565097
strongly_overexposed,0.9703342095381149,0.8846285518657994,0.9255014326647565
strongly_underexposed,0.9530803753569972,0.8097053726169844,0.8755622188905549
underexposed,0.9722904244124868,0.9489900718931873,0.9604989604989604
