test_case,precision,recall,f1_score
thumb,0.9551181419313287,0.38342086127494546,0.5471819942809704
index_finger,0.9436062844657164,0.44329846514810833,0.6032126109947121
middle_finger,0.9133628645256552,0.4079435477222891,0.5639880104395791
ring_finger,0.9098378615249781,0.41160727561084404,0.5667974748336462
pinky,0.9459385541070289,0.5084529818199638,0.6613972463029066
