test_case,keypoint,precision,recall,f1_score
filtered_naked_hands,0.0,0.1982292179045745,1.0,0.3308702791461412
filtered_naked_hands,1.0,0.31972454500737824,1.0,0.4845322400298173
filtered_naked_hands,2.0,0.4781111657648795,1.0,0.6469217970049916
filtered_naked_hands,3.0,0.4230201672405312,1.0,0.5945385413066021
filtered_naked_hands,4.0,0.2828332513526808,1.0,0.4409509202453988
filtered_naked_hands,5.0,0.7122479094933596,1.0,0.8319448434357943
filtered_naked_hands,6.0,0.4805705853418593,1.0,0.6491694352159468
filtered_naked_hands,7.0,0.367437284800787,1.0,0.537410071942446
filtered_naked_hands,8.0,0.27299557304476146,1.0,0.42890262751159197
filtered_naked_hands,9.0,0.6684702410231186,1.0,0.8012971698113208
filtered_naked_hands,10.0,0.4722085587801279,1.0,0.6414968259271634
filtered_naked_hands,11.0,0.3792424987702902,1.0,0.5499286733238231
filtered_naked_hands,12.0,0.2975897688145598,1.0,0.4586808188021228
filtered_naked_hands,13.0,0.5573044761436301,1.0,0.7157296272899558
filtered_naked_hands,14.0,0.4672897196261682,1.0,0.6369426751592356
filtered_naked_hands,15.0,0.40924741760944416,1.0,0.580802792321117
filtered_naked_hands,16.0,0.34481062469257256,1.0,0.5128017556693489
filtered_naked_hands,17.0,0.4471224790949336,1.0,0.6179469748470429
filtered_naked_hands,18.0,0.4244958189867191,1.0,0.5959944751381215
filtered_naked_hands,19.0,0.3890801770782095,1.0,0.5601983002832861
filtered_naked_hands,20.0,0.3472700442695524,1.0,0.515516611902154
