test_case,precision,recall,f1_score
thumb,0.8859047619047619,1.0,0.9395010604989394
index_finger,0.8996507936507937,1.0,0.947174919366968
middle_finger,0.8075873015873016,1.0,0.8935527494336044
ring_finger,0.799952380952381,1.0,0.8888594936373978
pinky,0.9234126984126985,1.0,0.960181555601403
