test_case,keypoint,precision,recall,f1_score
filtered_naked_hands,0.0,0.24333719582850522,0.5777166437414031,0.3424378312270689
filtered_naked_hands,1.0,0.3986095017381228,0.6914572864321608,0.5056964351341419
filtered_naked_hands,2.0,0.5330243337195828,0.7497962510187449,0.6230951574669827
filtered_naked_hands,3.0,0.492468134414832,0.7346585998271391,0.5896635449184877
filtered_naked_hands,4.0,0.3261877172653534,0.6471264367816092,0.4337442218798151
filtered_naked_hands,5.0,0.6952491309385863,0.79628400796284,0.7423445716053201
filtered_naked_hands,6.0,0.5214368482039398,0.7456503728251864,0.6137061029662462
filtered_naked_hands,7.0,0.41135573580533025,0.6981317600786627,0.5176813707619394
filtered_naked_hands,8.0,0.3186558516801854,0.6417736289381564,0.4258614014711576
filtered_naked_hands,9.0,0.6853997682502897,0.7939597315436242,0.7356965174129354
filtered_naked_hands,10.0,0.5202780996523755,0.7452282157676349,0.6127601501194132
filtered_naked_hands,11.0,0.42699884125144844,0.7059386973180076,0.532129963898917
filtered_naked_hands,12.0,0.3429895712630359,0.6585094549499444,0.45104761904761903
filtered_naked_hands,13.0,0.6129779837775203,0.7750915750915751,0.6845681009382077
filtered_naked_hands,14.0,0.5480880648899189,0.7549880287310455,0.6351124538435717
filtered_naked_hands,15.0,0.4704519119351101,0.7256478999106345,0.5708260105448154
filtered_naked_hands,16.0,0.3899188876013905,0.686734693877551,0.49741315594974134
filtered_naked_hands,17.0,0.5133256083429896,0.7426655490360435,0.6070572113737581
filtered_naked_hands,18.0,0.5069524913093859,0.7402707275803723,0.6017881705639615
filtered_naked_hands,19.0,0.47103128621089224,0.7258928571428571,0.5713281799016163
filtered_naked_hands,20.0,0.414252607184241,0.6996086105675147,0.5203784570596798
