test_case,keypoint,precision,recall,f1_score
diagonal,0.0,0.9847856154910097,0.47817327065144394,0.6437613019891502
diagonal,1.0,0.983402489626556,0.4778225806451613,0.6431478968792401
diagonal,2.0,0.91701244813278,0.46041666666666664,0.6130374479889042
diagonal,3.0,0.8962655601659751,0.45473684210526316,0.6033519553072626
diagonal,4.0,0.8526970954356846,0.44241119483315394,0.5825655563430191
diagonal,5.0,0.9778699861687413,0.47641509433962265,0.640688717716357
diagonal,6.0,0.9488243430152143,0.4688995215311005,0.6276303751143641
diagonal,7.0,0.941908713692946,0.4670781893004115,0.624484181568088
diagonal,8.0,0.9045643153526971,0.4570230607966457,0.607242339832869
diagonal,9.0,0.9868603042876902,0.47869842334786983,0.6446803704540321
diagonal,10.0,0.9847856154910097,0.47817327065144394,0.6437613019891502
diagonal,11.0,0.9744121715076072,0.4755315558555518,0.6391471989113177
diagonal,12.0,0.9384508990318119,0.46616283064239095,0.6229056690383292
diagonal,13.0,0.9785615491009682,0.4765914449309532,0.6409966024915063
diagonal,14.0,0.9702627939142462,0.4744673655732161,0.6372927549398139
diagonal,15.0,0.9453665283540802,0.46799041424169807,0.6260590794595833
diagonal,16.0,0.9004149377593361,0.45588235294117646,0.605299860529986
diagonal,17.0,0.9377593360995851,0.465979381443299,0.6225895316804408
diagonal,18.0,0.9059474412171508,0.4574022346368715,0.6078886310904873
diagonal,19.0,0.8782849239280774,0.4497167138810198,0.5948477751756439
diagonal,20.0,0.8526970954356846,0.44241119483315394,0.5825655563430191
horizontal,0.0,0.9905575539568345,0.7395099026518966,0.8468191428022295
horizontal,1.0,0.9910071942446043,0.7395973154362416,0.8470407378939278
horizontal,2.0,0.9554856115107914,0.7325060324026198,0.8292682926829268
horizontal,3.0,0.9392985611510791,0.7291448516579406,0.8209864413440754
horizontal,4.0,0.9132194244604317,0.7235482721767011,0.8073941562313657
horizontal,5.0,0.9883093525179856,0.7390719569603228,0.8457098884186226
horizontal,6.0,0.9712230215827338,0.7356948228882834,0.8372093023255813
horizontal,7.0,0.95818345323741,0.7330581355349157,0.8306373026700449
horizontal,8.0,0.9383992805755396,0.728955640936081,0.8205229015136623
horizontal,9.0,0.9941546762589928,0.7402075661198527,0.8485895221646518
horizontal,10.0,0.9937050359712231,0.7401205626255861,0.8483685220729367
horizontal,11.0,0.9847122302158273,0.7383681726230613,0.8439306358381502
horizontal,12.0,0.9626798561151079,0.7339732601988345,0.8329118848473059
horizontal,13.0,0.9905575539568345,0.7395099026518966,0.8468191428022295
horizontal,14.0,0.9892086330935251,0.739247311827957,0.8461538461538461
horizontal,15.0,0.9775179856115108,0.7369491525423729,0.8403556242752223
horizontal,16.0,0.9455935251798561,0.7304619659604029,0.8242210464432687
horizontal,17.0,0.9644784172661871,0.734337555631633,0.8338192419825073
horizontal,18.0,0.9532374100719424,0.7320441988950276,0.8281249999999999
horizontal,19.0,0.9312050359712231,0.7274323849666315,0.8168014198382962
horizontal,20.0,0.9100719424460432,0.7228571428571429,0.8057324840764332
vertical,0.0,0.9920634920634921,0.7123700972175662,0.8292682926829269
vertical,1.0,0.9864612511671336,0.711208347357792,0.826520633678858
vertical,2.0,0.9509803921568627,0.7036269430051814,0.8088147706968433
vertical,3.0,0.9374416433239963,0.7006280530355897,0.8019169329073482
vertical,4.0,0.907563025210084,0.6937901498929336,0.7864077669902912
vertical,5.0,0.9869281045751634,0.7113055181695828,0.8267500977708252
vertical,6.0,0.9733893557422969,0.7084607543323139,0.8200589970501475
vertical,7.0,0.9640522875816994,0.7064659596305166,0.8153998025666338
vertical,8.0,0.9374416433239963,0.7006280530355897,0.8019169329073482
vertical,9.0,0.9943977591036415,0.7128514056224899,0.8304093567251462
vertical,10.0,0.9920634920634921,0.7123700972175662,0.8292682926829269
vertical,11.0,0.9864612511671336,0.711208347357792,0.826520633678858
vertical,12.0,0.9551820728291317,0.7045454545454546,0.8109393579072532
vertical,13.0,0.9869281045751634,0.7113055181695828,0.8267500977708252
vertical,14.0,0.9836601307189542,0.7106239460370994,0.8251419620129234
vertical,15.0,0.9663865546218487,0.7069672131147541,0.8165680473372782
vertical,16.0,0.9299719887955182,0.6989473684210527,0.7980769230769231
vertical,17.0,0.9612511671335201,0.7058621871786082,0.8139948606443962
vertical,18.0,0.9495798319327731,0.7033195020746889,0.8081048867699644
vertical,19.0,0.9299719887955182,0.6989473684210527,0.7980769230769231
vertical,20.0,0.903828197945845,0.6929133858267716,0.7844408427876823
