test_case,keypoint,precision,recall,f1_score
naked_hands,0.0,0.9671399594320487,0.816718054128126,0.8855869242199108
naked_hands,1.0,0.9610547667342799,0.815771349862259,0.8824734587446452
naked_hands,2.0,0.9699797160243407,0.8171565276828435,0.8870339454646633
naked_hands,3.0,0.9707910750507099,0.8172814207650273,0.8874466901539031
naked_hands,4.0,0.9423935091277891,0.8128061581525542,0.8728160811572422
naked_hands,5.0,0.9703853955375253,0.8172189955585925,0.8872403560830862
naked_hands,6.0,0.9882352941176471,0.8199259508582969,0.8962472406181015
naked_hands,7.0,0.9874239350912779,0.8198046480296396,0.895841001104159
naked_hands,8.0,0.9744421906693712,0.8178413346952673,0.8893002591632729
naked_hands,9.0,0.9825557809330628,0.8190733851876902,0.8933972703799337
naked_hands,10.0,0.9947261663286004,0.820890525610981,0.8994864269992663
naked_hands,11.0,0.9890466531440162,0.8200470904809957,0.8966531813166605
naked_hands,12.0,0.9817444219066938,0.8189509306260575,0.892988929889299
naked_hands,13.0,0.9837728194726166,0.8192567567567568,0.8940092165898618
naked_hands,14.0,0.9910750507099392,0.8203492276695769,0.897666727907404
naked_hands,15.0,0.99026369168357,0.8202284946236559,0.8972615328064694
naked_hands,16.0,0.9849898580121704,0.8194397570030375,0.8946204863669861
naked_hands,17.0,0.9784989858012171,0.8184594502884289,0.8913525498891354
naked_hands,18.0,0.9866125760649087,0.8196831816649814,0.8954344624447718
naked_hands,19.0,0.9862068965517241,0.8196223870532704,0.8952310808322592
naked_hands,20.0,0.9813387423935092,0.8188896411645227,0.8927846466137664
