test_case,precision,recall,f1_score
thumb,0.7526666666666667,1.0,0.8588817040699885
index_finger,0.806,1.0,0.8925802879291251
middle_finger,0.868,1.0,0.9293361884368309
ring_finger,0.8706666666666667,1.0,0.9308624376336422
pinky,0.9203333333333333,1.0,0.9585141468495053
