test_case,precision,recall,f1_score
diagonal,0.9362444839623263,0.46557709943665665,0.621896532866674
horizontal,0.9639431312093183,0.7342292386978929,0.8335493427143124
vertical,0.9607620826108221,0.7057565117988078,0.8137492115198132
