test_case,precision,recall,f1_score
thumb,0.750373692077728,0.3765941485371343,0.5014985014985015
index_finger,0.8277276456111566,0.36164874551971327,0.5033674232975804
middle_finger,0.8848996832101372,0.2898650985818056,0.43668577384054186
ring_finger,0.8780718336483931,0.3235806339254615,0.47289386612369555
pinky,0.8334470989761092,0.443033381712627,0.5785358919687278
