test_case,keypoint,precision,recall,f1_score
hands_with_objects,0.0,0.9749645725082664,0.8434818144666939,0.9044697633654688
hands_with_objects,1.0,0.968823807274445,0.842645850451931,0.9013403647549989
hands_with_objects,2.0,0.9404818138875768,0.8386689132266217,0.8866622133155199
hands_with_objects,3.0,0.9277279168634861,0.8368129527055816,0.8799283154121864
hands_with_objects,4.0,0.9083608880491261,0.8339115351257589,0.8695455573140402
hands_with_objects,5.0,0.9834671705243269,0.8446247464503043,0.9087734613705807
hands_with_objects,6.0,0.9730751062824752,0.8432255423659435,0.9035087719298246
hands_with_objects,7.0,0.9551251771374587,0.8407484407484408,0.8942945599292348
hands_with_objects,8.0,0.9409541804440246,0.8387368421052631,0.8869100623330364
hands_with_objects,9.0,0.9900803023145961,0.845502218636547,0.9120974760661443
hands_with_objects,10.0,0.9886632026452528,0.8453150242326333,0.911386893098193
hands_with_objects,11.0,0.9834671705243269,0.8446247464503043,0.9087734613705807
hands_with_objects,12.0,0.9636277751535192,0.8419314898885679,0.8986784140969164
hands_with_objects,13.0,0.9891355692017005,0.8453774727492935,0.9116238572050501
hands_with_objects,14.0,0.9829948039678791,0.8445616883116883,0.9085352543112859
hands_with_objects,15.0,0.9801606046291923,0.8441822620016274,0.907103825136612
hands_with_objects,16.0,0.9551251771374587,0.8407484407484408,0.8942945599292348
hands_with_objects,17.0,0.9707132735002362,0.8429040196882691,0.9023051591657519
hands_with_objects,18.0,0.9659896079357582,0.8422570016474464,0.8998899889988998
hands_with_objects,19.0,0.9603212092583845,0.8414735099337748,0.8969777189499227
hands_with_objects,20.0,0.9418989135569201,0.8388725283971392,0.8874054294615042
